3.2500012,3.2500012,2.4710436
4.4999995,4.4999995,2.6752634
3.2500012,3.2500012,3.323117
1.9999998,1.9999998,3.4145443
2.833333,2.833333,3.367366
1.9999998,1.9999998,3.327025
1.1666665,1.1666665,3.256876
1.9999998,1.9999998,3.470664
1.1666665,1.1666665,3.3838363
-8.94E-08,-8.94E-08,2.9791174
1.2500012,1.2500012,2.700995
2.4999998,2.4999998,2.7399828
3.333333,3.333333,2.2495048
2.9999998,2.9999998,3.025753
4.250001,4.250001,3.2092965
2.9999998,2.9999998,3.485412
4.250001,4.250001,3.484799
5.0833344,5.0833344,3.945868
3.833333,3.833333,4.2938895
2.9999998,2.9999998,3.6838903
2.1666663,2.1666663,3.4778373
2.9999998,2.9999998,3.3264472
2.1666663,2.1666663,3.1675642
-8.94E-08,-8.94E-08,3.1720443
1.2500012,1.2500012,3.0377402
-8.94E-08,-8.94E-08,2.4507115
1.2500012,1.2500012,2.155303
-8.94E-08,-8.94E-08,2.6422637
0.8333332,0.8333332,2.262235
-8.94E-08,-8.94E-08,2.233078
-0.8333334,-0.8333334,2.4521978
-3.9999998,-3.9999998,1.7104871
-2.75,-2.75,0.97954315
-3.9999998,-3.9999998,-0.020098805
-2.75,-2.75,-0.75545526
-3.9999998,-3.9999998,-2.0487022
-4.833333,-4.833333,-2.8994277
-3.9999998,-3.9999998,-2.3006794
-4.833333,-4.833333,-2.3992488
-8.999999,-8.999999,-3.0059636
-10.249999,-10.249999,-3.713305
-11.499999,-11.499999,-3.967815
-12.333333,-12.333333,-4.0750885
-3.9999998,-3.9999998,-4.808665
-5.2499995,-5.2499995,-3.9847257
-3.9999998,-3.9999998,-5.356138
-2.75,-2.75,-5.2187233
-3.9999998,-3.9999998,-4.8811836
-4.833333,-4.833333,-4.9545493
-4.9999995,-4.9999995,-4.36642
-3.7499998,-3.7499998,-5.1181297
-2.5,-2.5,-5.055506
-1.6666667,-1.6666667,-4.6958284
-3.9999998,-3.9999998,-4.771312
-2.75,-2.75,-3.8047757
-1.5000001,-1.5000001,-3.4554687
-0.6666667,-0.6666667,-2.59445
-1.9166667,-1.9166667,-1.8818269
-2,-2,-2.6535242
-0.7499987,-0.7499987,-0.9320153
0.49999988,0.49999988,1.1335502
1.3333331,1.3333331,1.7636751
0.083334595,0.083334595,1.9364247
0.9999999,0.9999999,2.3557994
-0.24999872,-0.24999872,2.6674745
0.9999999,0.9999999,3.4358146
-0.24999872,-0.24999872,2.8436413
-1.083332,-1.083332,2.873376
-1,-1,2.2795484
-2.25,-2.25,2.2040188
-3.4999998,-3.4999998,1.3064165
-4.333333,-4.333333,1.006262
